player_id,player_firstname,player_lastname,pos,fga,defReb,fgm,tpm,totReb,offReb,turnovers,fta,pFouls,assists,points,game_id,steals,team_id,plusMinus,ftm,tpa,blocks
339,Jarell,Martin,F,14.0,8.0,5.0,1.0,11.0,3.0,4.0,7.0,10.0,0.0,16.0,5211,0.0,57,-31.0,5.0,4.0,0.0
341,Wesley,Matthews,F,309.0,113.0,125.0,56.0,123.0,10.0,39.0,84.0,77.0,85.0,379.0,65993,25.0,232,-43.0,73.0,163.0,3.0
341,Wesley,Matthews,G,577.0,139.0,224.0,124.0,149.0,10.0,71.0,100.0,94.0,130.0,649.0,96494,58.0,392,-212.0,77.0,333.0,13.0
343,Luc,Mbah a Moute,F,427.0,151.0,212.0,49.0,205.0,54.0,55.0,109.0,141.0,47.0,548.0,187782,90.0,1392,221.0,75.0,129.0,37.0
344,James Michael,McAdoo,F,14.0,5.0,6.0,0.0,9.0,4.0,1.0,4.0,4.0,1.0,16.0,5464,5.0,22,32.0,4.0,0.0,3.0
345,Patrick,McCaw,F,87.0,45.0,46.0,16.0,56.0,11.0,10.0,15.0,24.0,42.0,119.0,49053,16.0,209,54.0,11.0,39.0,7.0
345,Patrick,McCaw,G,37.0,5.0,13.0,3.0,6.0,1.0,1.0,4.0,8.0,3.0,33.0,9716,1.0,44,-63.0,4.0,16.0,0.0
347,CJ,McCollum,G,1630.0,259.0,764.0,207.0,333.0,74.0,200.0,318.0,227.0,316.0,2023.0,191338,84.0,2639,-12.0,288.0,489.0,46.0
348,T.J.,McConnell,G,424.0,176.0,202.0,10.0,203.0,27.0,127.0,74.0,101.0,420.0,478.0,129012,103.0,1512,-232.0,64.0,44.0,8.0
350,KJ,McDaniels,G,42.0,12.0,14.0,4.0,18.0,6.0,6.0,0.0,12.0,4.0,32.0,8996,0.0,84,-50.0,0.0,10.0,2.0
351,Doug,McDermott,F,108.0,20.0,42.0,14.0,22.0,2.0,8.0,10.0,24.0,8.0,106.0,21392,0.0,98,-114.0,8.0,46.0,0.0
351,Doug,McDermott,G,12.0,10.0,6.0,2.0,10.0,0.0,4.0,4.0,2.0,4.0,18.0,4456,0.0,12,0.0,4.0,4.0,0.0
353,JaVale,McGee,C,74.0,33.0,51.0,0.0,53.0,20.0,7.0,21.0,23.0,3.0,114.0,25210,2.0,121,103.0,12.0,0.0,10.0
354,Rodney,McGruder,F,339.0,121.0,139.0,51.0,184.0,63.0,38.0,46.0,100.0,93.0,356.0,128052,30.0,1100,-23.0,27.0,159.0,11.0
354,Rodney,McGruder,G,74.0,23.0,29.0,12.0,42.0,19.0,13.0,11.0,22.0,23.0,79.0,18473,8.0,200,12.0,9.0,35.0,5.0
355,Ben,McLemore,F,39.0,19.0,19.0,6.0,22.0,3.0,12.0,16.0,20.0,5.0,57.0,14083,4.0,180,14.0,13.0,13.0,0.0
355,Ben,McLemore,G,169.0,37.0,65.0,29.0,49.0,12.0,21.0,35.0,42.0,23.0,188.0,47703,16.0,690,-98.0,29.0,79.0,3.0
356,Jordan,McRae,G,73.0,14.0,26.0,5.0,17.0,3.0,12.0,30.0,12.0,13.0,82.0,11415,7.0,42,-5.0,25.0,20.0,4.0
357,Josh,McRoberts,F,86.0,29.0,36.0,13.0,46.0,17.0,20.0,7.0,21.0,37.0,90.0,26430,5.0,280,-56.0,5.0,26.0,2.0
358,Jodie,Meeks,G,89.0,28.0,43.0,22.0,29.0,1.0,15.0,16.0,16.0,19.0,123.0,21249,11.0,260,-1.0,15.0,51.0,1.0
359,Salah,Mejri,C,29.0,53.0,19.0,0.0,73.0,20.0,10.0,6.0,37.0,4.0,41.0,20718,14.0,88,5.0,3.0,0.0,17.0
360,Jordan,Mickey,F,1.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,0.0,1.0,4.0,2111,0.0,2,-5.0,2.0,0.0,1.0
361,Khris,Middleton,F,358.0,126.0,157.0,46.0,135.0,9.0,69.0,93.0,80.0,108.0,441.0,76037,45.0,609,112.0,81.0,114.0,6.0
362,CJ,Miles,F,12.0,3.0,3.0,2.0,3.0,0.0,1.0,0.0,5.0,0.0,8.0,3363,1.0,30,1.0,0.0,7.0,2.0
362,CJ,Miles,G,252.0,78.0,112.0,75.0,88.0,10.0,9.0,23.0,65.0,18.0,322.0,69694,13.0,435,39.0,23.0,181.0,10.0
365,Patty,Mills,G,149.0,23.0,61.0,34.0,34.0,11.0,17.0,20.0,26.0,72.0,173.0,35164,12.0,465,-31.0,17.0,93.0,1.0
366,Paul,Millsap,C,54.0,22.0,24.0,4.0,28.0,6.0,7.0,19.0,9.0,14.0,65.0,6042,6.0,3,17.0,13.0,15.0,4.0
366,Paul,Millsap,F,1019.0,454.0,455.0,74.0,567.0,113.0,178.0,436.0,199.0,274.0,1323.0,154131,94.0,73,143.0,339.0,243.0,62.0
367,Nikola,Mirotic,F,217.0,114.0,94.0,53.0,137.0,23.0,25.0,41.0,44.0,31.0,271.0,56295,16.0,132,53.0,30.0,137.0,15.0
369,Greg,Monroe,C,9.0,1.0,4.0,0.0,5.0,4.0,2.0,4.0,3.0,0.0,12.0,1461,4.0,21,9.0,4.0,0.0,0.0
371,E'Twaun,Moore,F,13.0,4.0,5.0,3.0,4.0,0.0,1.0,0.0,1.0,5.0,13.0,3863,2.0,46,-33.0,0.0,4.0,1.0
371,E'Twaun,Moore,G,248.0,45.0,117.0,29.0,53.0,8.0,29.0,25.0,46.0,65.0,282.0,42391,22.0,575,-75.0,19.0,73.0,6.0
373,Marcus,Morris Sr.,F,999.0,290.0,422.0,116.0,366.0,76.0,92.0,183.0,171.0,162.0,1104.0,167646,52.0,800,-92.0,144.0,355.0,24.0
373,Marcus,Morris Sr.,G,33.0,12.0,12.0,5.0,14.0,2.0,3.0,6.0,5.0,2.0,34.0,4268,0.0,20,-24.0,5.0,12.0,1.0
375,Anthony,Morrow,G,66.0,4.0,24.0,10.0,4.0,0.0,0.0,8.0,16.0,4.0,66.0,27614,12.0,350,-58.0,8.0,40.0,0.0
377,Timofey,Mozgov,C,354.0,177.0,180.0,0.0,286.0,109.0,83.0,86.0,142.0,48.0,430.0,109409,19.0,1003,-229.0,70.0,1.0,35.0
378,Emmanuel,Mudiay,G,503.0,131.0,185.0,50.0,154.0,23.0,117.0,141.0,85.0,188.0,529.0,81799,39.0,405,-101.0,109.0,168.0,11.0
379,Shabazz,Muhammad,G,13.0,3.0,7.0,0.0,6.0,3.0,3.0,4.0,1.0,0.0,17.0,2486,1.0,22,19.0,3.0,1.0,0.0
